"# Study Name: 40 cycle data",,,,,,,,
"# Study Description: ",,,,,,,,
"# Study Comments: ",,,,,,,,
"# Created By: GUEST",,,,,,,,
"# Last Modified Date/Time: 05-13-2014 10:55:39 EDT",,,,,,,,
"# Number of Experiments in Study: 1",,,,,,,,
"# Instrument Type in the Study: QuantStudioﾙ 12K Flex Real-Time PCR System",,,,,,,,
"# Barcode: LJE04 ",,,,,,,,
"# Normalization Method: Endogenous Control = [U6 rRNA_001973  RNU44_001094  RNU48_001006]",,,,,,,,
"# Reference Sample: KW1_1B",,,,,,,,
"# Max CT: 40.0",,,,,,,,
"# Default CRT Analysis Start Cycle: 1.0",,,,,,,,
"# Efficiency:",,,,,,,,
"# RQ Min/Max Calculation: Confidence Level = 95.0% ",,,,,,,,
,,,,,,,,
"Experiment Name","Barcode","Well","Cycle Number","Sample Name","Target Name","Rn","dRn","Omit"
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A6b7",19,"KW3_1A","hsa-let-7e_002406",1522.304,208.315,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A6b7",20,"KW3_1A","hsa-let-7e_002406",1601.576,282.612,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A6b7",21,"KW3_1A","hsa-let-7e_002406",1674.137,352.528,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A6b7",22,"KW3_1A","hsa-let-7e_002406",1750.054,424.806,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A6b7",23,"KW3_1A","hsa-let-7e_002406",1828.587,500.08,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A6b7",24,"KW3_1A","hsa-let-7e_002406",1913.124,578.59,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A6b7",25,"KW3_1A","hsa-let-7e_002406",1976.973,642.969,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A6b7",26,"KW3_1A","hsa-let-7e_002406",2064.711,719.942,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A6b7",27,"KW3_1A","hsa-let-7e_002406",2098.144,757.687,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A6b7",28,"KW3_1A","hsa-let-7e_002406",2162.947,815.857,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A6b7",29,"KW3_1A","hsa-let-7e_002406",2225.841,872.674,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A6b7",30,"KW3_1A","hsa-let-7e_002406",2259.582,909.415,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A6b7",31,"KW3_1A","hsa-let-7e_002406",2335.591,972.423,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A6b7",32,"KW3_1A","hsa-let-7e_002406",2351.384,993.775,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A6b7",33,"KW3_1A","hsa-let-7e_002406",2406.182,1039.552,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A6b7",34,"KW3_1A","hsa-let-7e_002406",2440.754,1072.338,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A6b7",35,"KW3_1A","hsa-let-7e_002406",2474.494,1102.912,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A6b7",36,"KW3_1A","hsa-let-7e_002406",2511.806,1134.317,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A6b7",37,"KW3_1A","hsa-let-7e_002406",2527.291,1150.193,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A6b7",38,"KW3_1A","hsa-let-7e_002406",2564.018,1181.452,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A6b7",39,"KW3_1A","hsa-let-7e_002406",2601.361,1215.459,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A6b7",40,"KW3_1A","hsa-let-7e_002406",2641.875,1252.109,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A10b7",1,"KW9_1A","hsa-let-7e_002406",1381.189,0,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A10b7",2,"KW9_1A","hsa-let-7e_002406",1389.426,7.072,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A10b7",3,"KW9_1A","hsa-let-7e_002406",1395.502,13.372,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A10b7",4,"KW9_1A","hsa-let-7e_002406",1412.352,24.19,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A10b7",5,"KW9_1A","hsa-let-7e_002406",1384.917,3.476,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A10b7",6,"KW9_1A","hsa-let-7e_002406",1396.755,11.167,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A10b7",7,"KW9_1A","hsa-let-7e_002406",1413.292,23.078,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A10b7",8,"KW9_1A","hsa-let-7e_002406",1394.751,9.409,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A10b7",9,"KW9_1A","hsa-let-7e_002406",1404.585,14.517,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A10b7",10,"KW9_1A","hsa-let-7e_002406",1401.923,12.079,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A10b7",11,"KW9_1A","hsa-let-7e_002406",1399.699,7.335,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A10b7",12,"KW9_1A","hsa-let-7e_002406",1381.033,-6.776,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A10b7",13,"KW9_1A","hsa-let-7e_002406",1405.932,11.247,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A10b7",14,"KW9_1A","hsa-let-7e_002406",1410.16,16.076,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A10b7",15,"KW9_1A","hsa-let-7e_002406",1410.755,16.602,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A10b7",16,"KW9_1A","hsa-let-7e_002406",1417.457,24.015,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A10b7",17,"KW9_1A","hsa-let-7e_002406",1448.495,51.824,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A10b7",18,"KW9_1A","hsa-let-7e_002406",1479.282,82.772,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A10b7",19,"KW9_1A","hsa-let-7e_002406",1522.064,126.793,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A10b7",20,"KW9_1A","hsa-let-7e_002406",1600.802,200.999,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A10b7",21,"KW9_1A","hsa-let-7e_002406",1676.751,274.479,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A10b7",22,"KW9_1A","hsa-let-7e_002406",1733.565,335.288,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A10b7",23,"KW9_1A","hsa-let-7e_002406",1825.175,420.736,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A10b7",24,"KW9_1A","hsa-let-7e_002406",1895.111,494.311,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A10b7",25,"KW9_1A","hsa-let-7e_002406",1993.423,587.049,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A10b7",26,"KW9_1A","hsa-let-7e_002406",2070.03,664.14,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A10b7",27,"KW9_1A","hsa-let-7e_002406",2140.687,733.13,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A10b7",28,"KW9_1A","hsa-let-7e_002406",2197.782,791.406,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A10b7",29,"KW9_1A","hsa-let-7e_002406",2264.649,857.751,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A10b7",30,"KW9_1A","hsa-let-7e_002406",2346.112,932.59,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A10b7",31,"KW9_1A","hsa-let-7e_002406",2380.688,972.581,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A10b7",32,"KW9_1A","hsa-let-7e_002406",2437.721,1025.899,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A10b7",33,"KW9_1A","hsa-let-7e_002406",2487.331,1073.727,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A10b7",34,"KW9_1A","hsa-let-7e_002406",2520.655,1109.183,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A10b7",35,"KW9_1A","hsa-let-7e_002406",2571.361,1154.802,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A10b7",36,"KW9_1A","hsa-let-7e_002406",2594.663,1179.921,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A10b7",37,"KW9_1A","hsa-let-7e_002406",2620.815,1206.873,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A10b7",38,"KW9_1A","hsa-let-7e_002406",2669.015,1249.82,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A10b7",39,"KW9_1A","hsa-let-7e_002406",2692.662,1274.805,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A10b7",40,"KW9_1A","hsa-let-7e_002406",2716.809,1297.94,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A3c6",1,"KW1_1B","hsa-let-7e#_002407",756.185,12.685,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A3c6",2,"KW1_1B","hsa-let-7e#_002407",747.777,4.946,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A3c6",3,"KW1_1B","hsa-let-7e#_002407",752.918,7.216,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A3c6",4,"KW1_1B","hsa-let-7e#_002407",746.688,1.858,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A3c6",5,"KW1_1B","hsa-let-7e#_002407",744.844,-0.716,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A3c6",6,"KW1_1B","hsa-let-7e#_002407",745.751,0.023,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A3c6",7,"KW1_1B","hsa-let-7e#_002407",753.856,5.93,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A3c6",8,"KW1_1B","hsa-let-7e#_002407",751.557,4.072,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A3c6",9,"KW1_1B","hsa-let-7e#_002407",749.924,1.783,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A3c6",10,"KW1_1B","hsa-let-7e#_002407",748.11,-0.401,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A3c6",11,"KW1_1B","hsa-let-7e#_002407",748.382,-0.735,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A3c6",12,"KW1_1B","hsa-let-7e#_002407",750.439,0.095,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A3c6",13,"KW1_1B","hsa-let-7e#_002407",747.233,-0.408,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A3c6",14,"KW1_1B","hsa-let-7e#_002407",774.421,17.737,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A3c6",15,"KW1_1B","hsa-let-7e#_002407",740.005,-8.094,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A3c6",16,"KW1_1B","hsa-let-7e#_002407",743.573,-7.967,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A3c6",17,"KW1_1B","hsa-let-7e#_002407",754.007,-0.374,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A3c6",18,"KW1_1B","hsa-let-7e#_002407",746.719,-4.82,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A3c6",19,"KW1_1B","hsa-let-7e#_002407",758.876,4.057,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A3c6",20,"KW1_1B","hsa-let-7e#_002407",761.114,6.006,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A3c6",21,"KW1_1B","hsa-let-7e#_002407",756.578,2.709,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A3c6",22,"KW1_1B","hsa-let-7e#_002407",765.015,8.158,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A3c6",23,"KW1_1B","hsa-let-7e#_002407",760.237,3.133,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A3c6",24,"KW1_1B","hsa-let-7e#_002407",745.842,-9.061,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A3c6",25,"KW1_1B","hsa-let-7e#_002407",752.041,-6.113,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A3c6",26,"KW1_1B","hsa-let-7e#_002407",749.773,-6.959,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A3c6",27,"KW1_1B","hsa-let-7e#_002407",760.781,2.787,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A3c6",28,"KW1_1B","hsa-let-7e#_002407",777.627,15.94,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A3c6",29,"KW1_1B","hsa-let-7e#_002407",766.467,8.304,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A3c6",30,"KW1_1B","hsa-let-7e#_002407",771.88,12.683,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A3c6",31,"KW1_1B","hsa-let-7e#_002407",788.907,26.371,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A3c6",32,"KW1_1B","hsa-let-7e#_002407",787.546,28.172,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A3c6",33,"KW1_1B","hsa-let-7e#_002407",808.444,44.103,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A3c6",34,"KW1_1B","hsa-let-7e#_002407",803.907,44.008,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A3c6",35,"KW1_1B","hsa-let-7e#_002407",828.495,65.396,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A3c6",36,"KW1_1B","hsa-let-7e#_002407",853.717,90.655,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A3c6",37,"KW1_1B","hsa-let-7e#_002407",886.258,122.017,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A3c6",38,"KW1_1B","hsa-let-7e#_002407",919.585,156.733,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A3c6",39,"KW1_1B","hsa-let-7e#_002407",975.08,210.988,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A3c6",40,"KW1_1B","hsa-let-7e#_002407",1045.545,279.498,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A7c6",1,"KW3_1B","hsa-let-7e#_002407",839.374,6.989,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A7c6",2,"KW3_1B","hsa-let-7e#_002407",849.079,12.774,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A7c6",3,"KW3_1B","hsa-let-7e#_002407",831.935,0.437,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A7c6",4,"KW3_1B","hsa-let-7e#_002407",855.936,14.558,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A7c6",5,"KW3_1B","hsa-let-7e#_002407",829.456,-5.798,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A7c6",6,"KW3_1B","hsa-let-7e#_002407",834.813,-4.008,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A7c6",7,"KW3_1B","hsa-let-7e#_002407",848.987,6.328,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A7c6",8,"KW3_1B","hsa-let-7e#_002407",846.017,3.582,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A7c6",9,"KW3_1B","hsa-let-7e#_002407",844.089,0.17,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A7c6",10,"KW3_1B","hsa-let-7e#_002407",842.833,-2.785,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A7c6",11,"KW3_1B","hsa-let-7e#_002407",839.527,-5.34,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A7c6",12,"KW3_1B","hsa-let-7e#_002407",858.079,8.153,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A7c6",13,"KW3_1B","hsa-let-7e#_002407",859.273,8.467,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A7c6",14,"KW3_1B","hsa-let-7e#_002407",849.293,0.536,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A7c6",15,"KW3_1B","hsa-let-7e#_002407",866.16,10.408,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A7c6",16,"KW3_1B","hsa-let-7e#_002407",849.599,-2.499,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A7c6",17,"KW3_1B","hsa-let-7e#_002407",855.079,-0.347,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A7c6",18,"KW3_1B","hsa-let-7e#_002407",862.181,4.894,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A7c6",19,"KW3_1B","hsa-let-7e#_002407",866.436,5.937,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A7c6",20,"KW3_1B","hsa-let-7e#_002407",848.681,-9.052,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A7c6",21,"KW3_1B","hsa-let-7e#_002407",854.742,-7.054,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A7c6",22,"KW3_1B","hsa-let-7e#_002407",856.211,-6.157,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A7c6",23,"KW3_1B","hsa-let-7e#_002407",862.609,-1.333,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A7c6",24,"KW3_1B","hsa-let-7e#_002407",872.589,5.367,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A7c6",25,"KW3_1B","hsa-let-7e#_002407",866.252,0.662,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A7c6",26,"KW3_1B","hsa-let-7e#_002407",877.089,7.723,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A7c6",27,"KW3_1B","hsa-let-7e#_002407",879.814,9.243,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A7c6",28,"KW3_1B","hsa-let-7e#_002407",877.089,5.396,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A7c6",29,"KW3_1B","hsa-let-7e#_002407",872.467,1.403,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A7c6",30,"KW3_1B","hsa-let-7e#_002407",888.539,12.938,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A7c6",31,"KW3_1B","hsa-let-7e#_002407",891.753,18.063,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A7c6",32,"KW3_1B","hsa-let-7e#_002407",918.631,39.935,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A7c6",33,"KW3_1B","hsa-let-7e#_002407",930.509,52.552,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A7c6",34,"KW3_1B","hsa-let-7e#_002407",951.172,73.366,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A7c6",35,"KW3_1B","hsa-let-7e#_002407",998.01,113.028,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A7c6",36,"KW3_1B","hsa-let-7e#_002407",1008.786,131.232,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A7c6",37,"KW3_1B","hsa-let-7e#_002407",1079.991,194.859,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A7c6",38,"KW3_1B","hsa-let-7e#_002407",1145.013,257.499,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A7c6",39,"KW3_1B","hsa-let-7e#_002407",1193.718,309.608,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A7c6",40,"KW3_1B","hsa-let-7e#_002407",1278.853,389.941,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A11c6",1,"KW9_1B","hsa-let-7e#_002407",860.351,17.9,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A11c6",2,"KW9_1B","hsa-let-7e#_002407",858.27,15.336,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A11c6",3,"KW9_1B","hsa-let-7e#_002407",850.928,9.604,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A11c6",4,"KW9_1B","hsa-let-7e#_002407",855.823,14.071,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A11c6",5,"KW9_1B","hsa-let-7e#_002407",868.304,22.659,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A11c6",6,"KW9_1B","hsa-let-7e#_002407",846.064,5.742,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A11c6",7,"KW9_1B","hsa-let-7e#_002407",846.952,6.356,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A11c6",8,"KW9_1B","hsa-let-7e#_002407",867.998,23.223,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A11c6",9,"KW9_1B","hsa-let-7e#_002407",863.777,20.693,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A11c6",10,"KW9_1B","hsa-let-7e#_002407",852.672,11.502,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A11c6",11,"KW9_1B","hsa-let-7e#_002407",855.487,12.794,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A11c6",12,"KW9_1B","hsa-let-7e#_002407",855.67,11.956,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A11c6",13,"KW9_1B","hsa-let-7e#_002407",842.118,3.425,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A11c6",14,"KW9_1B","hsa-let-7e#_002407",869.406,22.505,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A11c6",15,"KW9_1B","hsa-let-7e#_002407",848.328,7.158,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A11c6",16,"KW9_1B","hsa-let-7e#_002407",841.17,0,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A11c6",17,"KW9_1B","hsa-let-7e#_002407",847.93,5.84,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A11c6",18,"KW9_1B","hsa-let-7e#_002407",858.607,14.152,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A11c6",19,"KW9_1B","hsa-let-7e#_002407",847.502,5.468,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A11c6",20,"KW9_1B","hsa-let-7e#_002407",840.925,0.628,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A11c6",21,"KW9_1B","hsa-let-7e#_002407",857.75,13.054,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A11c6",22,"KW9_1B","hsa-let-7e#_002407",850.164,7.722,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A11c6",23,"KW9_1B","hsa-let-7e#_002407",842.669,2.557,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A11c6",24,"KW9_1B","hsa-let-7e#_002407",860.595,16.45,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A11c6",25,"KW9_1B","hsa-let-7e#_002407",860.106,16.763,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A11c6",26,"KW9_1B","hsa-let-7e#_002407",849.919,9.306,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A11c6",27,"KW9_1B","hsa-let-7e#_002407",859.708,15.949,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A11c6",28,"KW9_1B","hsa-let-7e#_002407",855.272,13.359,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A11c6",29,"KW9_1B","hsa-let-7e#_002407",856.68,14.145,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A11c6",30,"KW9_1B","hsa-let-7e#_002407",857.169,15.749,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A11c6",31,"KW9_1B","hsa-let-7e#_002407",868.855,25.101,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A11c6",32,"KW9_1B","hsa-let-7e#_002407",866.377,24.191,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A11c6",33,"KW9_1B","hsa-let-7e#_002407",866.775,24.012,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A11c6",34,"KW9_1B","hsa-let-7e#_002407",863.777,21.205,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A11c6",35,"KW9_1B","hsa-let-7e#_002407",859.463,17.424,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A11c6",36,"KW9_1B","hsa-let-7e#_002407",859.616,16.715,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A11c6",37,"KW9_1B","hsa-let-7e#_002407",854.875,13.874,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A11c6",38,"KW9_1B","hsa-let-7e#_002407",865.888,22.669,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A11c6",39,"KW9_1B","hsa-let-7e#_002407",868.549,26.093,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A11c6",40,"KW9_1B","hsa-let-7e#_002407",871.149,28.699,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A2b6",1,"KW1_1A","hsa-let-7f_000382",925.947,13.453,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A2b6",2,"KW1_1A","hsa-let-7f_000382",936.738,20.475,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A2b6",3,"KW1_1A","hsa-let-7f_000382",918.248,4.689,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A2b6",4,"KW1_1A","hsa-let-7f_000382",911.549,-3.224,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A2b6",5,"KW1_1A","hsa-let-7f_000382",915.126,-0.917,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A2b6",6,"KW1_1A","hsa-let-7f_000382",926.857,6.9,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A2b6",7,"KW1_1A","hsa-let-7f_000382",915.884,-1.569,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A2b6",8,"KW1_1A","hsa-let-7f_000382",921.097,0.573,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A2b6",9,"KW1_1A","hsa-let-7f_000382",920.794,-0.467,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A2b6",10,"KW1_1A","hsa-let-7f_000382",918.642,-2.556,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A2b6",11,"KW1_1A","hsa-let-7f_000382",927.008,2.652,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A2b6",12,"KW1_1A","hsa-let-7f_000382",923.249,-0.039,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A2b6",13,"KW1_1A","hsa-let-7f_000382",930.646,5.145,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A2b6",14,"KW1_1A","hsa-let-7f_000382",936.829,8.976,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A2b6",15,"KW1_1A","hsa-let-7f_000382",927.918,1.358,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A2b6",16,"KW1_1A","hsa-let-7f_000382",929.645,3.464,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A2b6",17,"KW1_1A","hsa-let-7f_000382",957.805,29.56,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A2b6",18,"KW1_1A","hsa-let-7f_000382",1001.637,66.063,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A2b6",19,"KW1_1A","hsa-let-7f_000382",993.18,61.842,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A2b6",20,"KW1_1A","hsa-let-7f_000382",990.148,64.81,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A2b6",21,"KW1_1A","hsa-let-7f_000382",1069.415,128.819,
"40cyc_LJE04_2013_07_31_093242.eds","LJE04","A2b6",22,"KW1_1A","hsa-let-7f_000382",1076.841,151.518,
